Using device: cuda
Test set ID (derived from DATASET_ROOT): NoordelikeWerke
Classes found (4): ['Dysfunctional', 'Empty', 'Functional', 'Scum']
Train: 1692 | Val: 410 | Test: 405
[09:36:18] Dataset root: ../cnn_dataset_split_facility_test-NoordelikeWerke  Component: clarifier
[09:36:18] Architectures to tune (6): ['resnet18', 'efficientnet_b0', 'densenet121', 'resnet50', 'convnext_tiny', 'inception_v3']
[09:36:18] Trials per architecture: 20
[09:36:18] === Starting tuning for resnet18: 20 trials, img_size=(224, 224) ===
[I 2026-09-22 09:36:18,730] A new study created in memory with name: resnet18_tune
[09:36:18] [resnet18] trial 0: H=1 N=512 lr=2.92e-03 beta1=0.800 step_size=30 batch_size=16 (micro_batch=16, accum_steps=1)
Using device: cuda
Test set ID (derived from DATASET_ROOT): NoordelikeWerke
Classes found (4): ['Dysfunctional', 'Empty', 'Functional', 'Scum']
Train: 1692 | Val: 410 | Test: 405
[I 2026-09-22 10:16:00,035] Trial 10 pruned. 
[10:16:00] [resnet18] trial 11: H=2 N=2048 lr=3.88e-04 beta1=0.611 step_size=12 batch_size=96 (micro_batch=16, accum_steps=6)
[resnet18 trial11] Using gradient accumulation: 6 micro-batches per optimizer step (effective batch size ≈ micro_batch x 6).
[resnet18 trial11] Epoch   1/100 | LR: 3.88e-04 | train loss 1.0168 acc 0.560 | val loss 0.9332 acc 0.551 *
[resnet18 trial11] Epoch   2/100 | LR: 3.88e-04 | train loss 0.7133 acc 0.703 | val loss 0.8381 acc 0.676 *
[resnet18 trial11] Epoch   3/100 | LR: 3.88e-04 | train loss 0.5772 acc 0.756 | val loss 0.7094 acc 0.737 *
[resnet18 trial11] Epoch   4/100 | LR: 3.88e-04 | train loss 0.5797 acc 0.755 | val loss 0.4981 acc 0.798 *
[resnet18 trial11] Epoch   5/100 | LR: 3.88e-04 | train loss 0.5370 acc 0.763 | val loss 0.5030 acc 0.820
[resnet18 trial11] Epoch   6/100 | LR: 3.88e-04 | train loss 0.4721 acc 0.812 | val loss 0.5265 acc 0.824
[resnet18 trial11] Epoch   7/100 | LR: 3.88e-04 | train loss 0.4227 acc 0.814 | val loss 0.6409 acc 0.754
[resnet18 trial11] Epoch   8/100 | LR: 3.88e-04 | train loss 0.3998 acc 0.822 | val loss 0.5330 acc 0.788
[resnet18 trial11] Epoch   9/100 | LR: 3.88e-04 | train loss 0.3449 acc 0.854 | val loss 0.4946 acc 0.800 *
[resnet18 trial11] Epoch  10/100 | LR: 3.88e-04 | train loss 0.3490 acc 0.848 | val loss 0.4032 acc 0.829 *
[resnet18 trial11] Epoch  11/100 | LR: 3.88e-04 | train loss 0.3296 acc 0.846 | val loss 0.7136 acc 0.754
[resnet18 trial11] Epoch  12/100 | LR: 3.88e-05 | train loss 0.3188 acc 0.861 | val loss 0.3927 acc 0.841 *
[resnet18 trial11] Epoch  13/100 | LR: 3.88e-05 | train loss 0.2435 acc 0.891 | val loss 0.4131 acc 0.851
[resnet18 trial11] Epoch  14/100 | LR: 3.88e-05 | train loss 0.1767 acc 0.911 | val loss 0.3747 acc 0.883 *
[resnet18 trial11] Epoch  15/100 | LR: 3.88e-05 | train loss 0.2005 acc 0.920 | val loss 0.3671 acc 0.880 *
[resnet18 trial11] Epoch  16/100 | LR: 3.88e-05 | train loss 0.1712 acc 0.920 | val loss 0.3428 acc 0.876 *
[resnet18 trial11] Epoch  17/100 | LR: 3.88e-05 | train loss 0.1526 acc 0.933 | val loss 0.3508 acc 0.880
[resnet18 trial11] Epoch  18/100 | LR: 3.88e-05 | train loss 0.1553 acc 0.936 | val loss 0.3739 acc 0.873
[resnet18 trial11] Epoch  19/100 | LR: 3.88e-05 | train loss 0.1332 acc 0.931 | val loss 0.3350 acc 0.885 *
[resnet18 trial11] Epoch  20/100 | LR: 3.88e-05 | train loss 0.1396 acc 0.931 | val loss 0.3491 acc 0.890
[resnet18 trial11] Epoch  21/100 | LR: 3.88e-05 | train loss 0.1166 acc 0.943 | val loss 0.3301 acc 0.893 *
[resnet18 trial11] Epoch  22/100 | LR: 3.88e-05 | train loss 0.1159 acc 0.944 | val loss 0.3326 acc 0.905
[resnet18 trial11] Epoch  23/100 | LR: 3.88e-05 | train loss 0.1094 acc 0.949 | val loss 0.3460 acc 0.890
[resnet18 trial11] Epoch  24/100 | LR: 3.88e-06 | train loss 0.1165 acc 0.949 | val loss 0.3418 acc 0.888
[resnet18 trial11] Epoch  25/100 | LR: 3.88e-06 | train loss 0.0900 acc 0.959 | val loss 0.3396 acc 0.888
[resnet18 trial11] Epoch  26/100 | LR: 3.88e-06 | train loss 0.1007 acc 0.958 | val loss 0.3378 acc 0.898
[resnet18 trial11] Epoch  27/100 | LR: 3.88e-06 | train loss 0.1025 acc 0.946 | val loss 0.3408 acc 0.883
[resnet18 trial11] Epoch  28/100 | LR: 3.88e-06 | train loss 0.0951 acc 0.959 | val loss 0.3319 acc 0.890
[resnet18 trial11] Epoch  29/100 | LR: 3.88e-06 | train loss 0.0950 acc 0.951 | val loss 0.3594 acc 0.883
[resnet18 trial11] Epoch  30/100 | LR: 3.88e-06 | train loss 0.0856 acc 0.960 | val loss 0.3374 acc 0.880
[resnet18 trial11] Epoch  31/100 | LR: 3.88e-06 | train loss 0.1018 acc 0.956 | val loss 0.3662 acc 0.885

[resnet18 trial11] No val loss improvement for 10 epochs — stopping early at epoch 31.

[resnet18 trial11] Restored best checkpoint (val loss = 0.3301)
[10:18:36] [resnet18] trial 11 finished: best val_acc=0.8927 (at val_loss=0.3301)
[I 2026-09-22 10:18:36,089] Trial 11 finished with value: 0.8926829268292683 and parameters: {'hidden_layers': 2, 'neurons': 2048, 'lr': 0.0003878507329493426, 'beta1': 0.6107516885033067, 'step_size': 12, 'batch_size': 96}. Best is trial 11 with value: 0.8926829268292683.
[10:18:36] [resnet18] trial 12: H=3 N=512 lr=4.16e-04 beta1=0.897 step_size=15 batch_size=96 (micro_batch=16, accum_steps=6)
[resnet18 trial12] Using gradient accumulation: 6 micro-batches per optimizer step (effective batch size ≈ micro_batch x 6).
[resnet18 trial12] Epoch   1/100 | LR: 4.16e-04 | train loss 1.0293 acc 0.615 | val loss 0.6542 acc 0.722 *
[resnet18 trial12] Epoch   2/100 | LR: 4.16e-04 | train loss 0.7141 acc 0.697 | val loss 0.6106 acc 0.754 *
[resnet18 trial12] Epoch   3/100 | LR: 4.16e-04 | train loss 0.5962 acc 0.744 | val loss 0.4315 acc 0.832 *
[resnet18 trial12] Epoch   4/100 | LR: 4.16e-04 | train loss 0.4918 acc 0.791 | val loss 0.5186 acc 0.805
[resnet18 trial12] Epoch   5/100 | LR: 4.16e-04 | train loss 0.4600 acc 0.806 | val loss 0.4499 acc 0.805
[resnet18 trial12] Epoch   6/100 | LR: 4.16e-04 | train loss 0.4366 acc 0.823 | val loss 0.4171 acc 0.834 *
[resnet18 trial12] Epoch   7/100 | LR: 4.16e-04 | train loss 0.3706 acc 0.825 | val loss 0.4208 acc 0.834
[resnet18 trial12] Epoch   8/100 | LR: 4.16e-04 | train loss 0.4354 acc 0.823 | val loss 0.6029 acc 0.756
[resnet18 trial12] Epoch   9/100 | LR: 4.16e-04 | train loss 0.4248 acc 0.812 | val loss 0.4854 acc 0.810
[resnet18 trial12] Epoch  10/100 | LR: 4.16e-04 | train loss 0.3561 acc 0.848 | val loss 0.4530 acc 0.832
[resnet18 trial12] Epoch  11/100 | LR: 4.16e-04 | train loss 0.2907 acc 0.864 | val loss 0.3817 acc 0.851 *
[resnet18 trial12] Epoch  12/100 | LR: 4.16e-04 | train loss 0.4048 acc 0.847 | val loss 0.4871 acc 0.802
[resnet18 trial12] Epoch  13/100 | LR: 4.16e-04 | train loss 0.3342 acc 0.872 | val loss 0.5767 acc 0.780
[resnet18 trial12] Epoch  14/100 | LR: 4.16e-04 | train loss 0.3223 acc 0.872 | val loss 0.5515 acc 0.810
[resnet18 trial12] Epoch  15/100 | LR: 4.16e-05 | train loss 0.3002 acc 0.878 | val loss 0.3743 acc 0.859 *
[resnet18 trial12] Epoch  16/100 | LR: 4.16e-05 | train loss 0.2494 acc 0.905 | val loss 0.3417 acc 0.871 *
[resnet18 trial12] Epoch  17/100 | LR: 4.16e-05 | train loss 0.1776 acc 0.922 | val loss 0.3370 acc 0.873 *
[resnet18 trial12] Epoch  18/100 | LR: 4.16e-05 | train loss 0.1764 acc 0.925 | val loss 0.3486 acc 0.880
[resnet18 trial12] Epoch  19/100 | LR: 4.16e-05 | train loss 0.1606 acc 0.930 | val loss 0.3158 acc 0.880 *
[resnet18 trial12] Epoch  20/100 | LR: 4.16e-05 | train loss 0.1533 acc 0.926 | val loss 0.3369 acc 0.863
[resnet18 trial12] Epoch  21/100 | LR: 4.16e-05 | train loss 0.1445 acc 0.941 | val loss 0.3016 acc 0.883 *
[resnet18 trial12] Epoch  22/100 | LR: 4.16e-05 | train loss 0.1366 acc 0.944 | val loss 0.3266 acc 0.883
[resnet18 trial12] Epoch  23/100 | LR: 4.16e-05 | train loss 0.1321 acc 0.937 | val loss 0.3419 acc 0.873
[resnet18 trial12] Epoch  24/100 | LR: 4.16e-05 | train loss 0.1147 acc 0.944 | val loss 0.3268 acc 0.866
[resnet18 trial12] Epoch  25/100 | LR: 4.16e-05 | train loss 0.1231 acc 0.943 | val loss 0.3381 acc 0.883
[resnet18 trial12] Epoch  26/100 | LR: 4.16e-05 | train loss 0.1091 acc 0.950 | val loss 0.3438 acc 0.871
[resnet18 trial12] Epoch  27/100 | LR: 4.16e-05 | train loss 0.1104 acc 0.960 | val loss 0.3653 acc 0.878
[resnet18 trial12] Epoch  28/100 | LR: 4.16e-05 | train loss 0.0951 acc 0.948 | val loss 0.3554 acc 0.878
[resnet18 trial12] Epoch  29/100 | LR: 4.16e-05 | train loss 0.0906 acc 0.960 | val loss 0.3411 acc 0.885
[resnet18 trial12] Epoch  30/100 | LR: 4.16e-06 | train loss 0.0974 acc 0.952 | val loss 0.4179 acc 0.868
[resnet18 trial12] Epoch  31/100 | LR: 4.16e-06 | train loss 0.0819 acc 0.963 | val loss 0.3646 acc 0.876

[resnet18 trial12] No val loss improvement for 10 epochs — stopping early at epoch 31.

[resnet18 trial12] Restored best checkpoint (val loss = 0.3016)
[10:21:11] [resnet18] trial 12 finished: best val_acc=0.8829 (at val_loss=0.3016)
[I 2026-09-22 10:21:11,435] Trial 12 finished with value: 0.8829268292682927 and parameters: {'hidden_layers': 3, 'neurons': 512, 'lr': 0.0004161712835845191, 'beta1': 0.8969227666828972, 'step_size': 15, 'batch_size': 96}. Best is trial 11 with value: 0.8926829268292683.
[10:21:11] [resnet18] trial 13: H=3 N=512 lr=1.04e-03 beta1=0.654 step_size=15 batch_size=96 (micro_batch=16, accum_steps=6)
[resnet18 trial13] Using gradient accumulation: 6 micro-batches per optimizer step (effective batch size ≈ micro_batch x 6).
[resnet18 trial13] Epoch   1/100 | LR: 1.04e-03 | train loss 1.1515 acc 0.492 | val loss 1.0190 acc 0.590 *
[resnet18 trial13] Epoch   2/100 | LR: 1.04e-03 | train loss 0.9526 acc 0.577 | val loss 1.1057 acc 0.517
[resnet18 trial13] Epoch   3/100 | LR: 1.04e-03 | train loss 0.8572 acc 0.641 | val loss 0.9157 acc 0.605 *
[resnet18 trial13] Epoch   4/100 | LR: 1.04e-03 | train loss 0.8059 acc 0.666 | val loss 0.6978 acc 0.702 *
[resnet18 trial13] Epoch   5/100 | LR: 1.04e-03 | train loss 0.7665 acc 0.696 | val loss 0.7258 acc 0.751
[I 2026-09-22 10:21:37,111] Trial 13 pruned. 
[10:21:37] [resnet18] trial 14: H=2 N=2048 lr=4.83e-03 beta1=0.679 step_size=11 batch_size=96 (micro_batch=16, accum_steps=6)
[resnet18 trial14] Using gradient accumulation: 6 micro-batches per optimizer step (effective batch size ≈ micro_batch x 6).
[resnet18 trial14] Epoch   1/100 | LR: 4.83e-03 | train loss 6.8207 acc 0.307 | val loss 1.2178 acc 0.490 *
[resnet18 trial14] Epoch   2/100 | LR: 4.83e-03 | train loss 1.3137 acc 0.346 | val loss 1.2092 acc 0.454 *
[resnet18 trial14] Epoch   3/100 | LR: 4.83e-03 | train loss 1.2634 acc 0.404 | val loss 1.1064 acc 0.485 *
[resnet18 trial14] Epoch   4/100 | LR: 4.83e-03 | train loss 1.2618 acc 0.395 | val loss 1.3350 acc 0.446
[resnet18 trial14] Epoch   5/100 | LR: 4.83e-03 | train loss 1.2017 acc 0.431 | val loss 1.1251 acc 0.463
[I 2026-09-22 10:22:02,691] Trial 14 pruned. 
[10:22:02] [resnet18] trial 15: H=1 N=512 lr=5.70e-04 beta1=0.963 step_size=16 batch_size=96 (micro_batch=16, accum_steps=6)
[resnet18 trial15] Using gradient accumulation: 6 micro-batches per optimizer step (effective batch size ≈ micro_batch x 6).
[resnet18 trial15] Epoch   1/100 | LR: 5.70e-04 | train loss 0.9769 acc 0.558 | val loss 0.7067 acc 0.702 *
[resnet18 trial15] Epoch   2/100 | LR: 5.70e-04 | train loss 0.7326 acc 0.671 | val loss 0.6321 acc 0.727 *
[resnet18 trial15] Epoch   3/100 | LR: 5.70e-04 | train loss 0.5912 acc 0.746 | val loss 0.6034 acc 0.759 *
[resnet18 trial15] Epoch   4/100 | LR: 5.70e-04 | train loss 0.5090 acc 0.770 | val loss 0.4578 acc 0.807 *
[resnet18 trial15] Epoch   5/100 | LR: 5.70e-04 | train loss 0.4413 acc 0.804 | val loss 0.4711 acc 0.812
[resnet18 trial15] Epoch   6/100 | LR: 5.70e-04 | train loss 0.4649 acc 0.807 | val loss 0.4658 acc 0.817
[resnet18 trial15] Epoch   7/100 | LR: 5.70e-04 | train loss 0.4146 acc 0.812 | val loss 0.4095 acc 0.834 *
[resnet18 trial15] Epoch   8/100 | LR: 5.70e-04 | train loss 0.3987 acc 0.813 | val loss 0.5701 acc 0.783
[resnet18 trial15] Epoch   9/100 | LR: 5.70e-04 | train loss 0.3906 acc 0.836 | val loss 0.4451 acc 0.834
[resnet18 trial15] Epoch  10/100 | LR: 5.70e-04 | train loss 0.3749 acc 0.840 | val loss 0.4364 acc 0.810
[resnet18 trial15] Epoch  11/100 | LR: 5.70e-04 | train loss 0.3670 acc 0.848 | val loss 0.4552 acc 0.844
[resnet18 trial15] Epoch  12/100 | LR: 5.70e-04 | train loss 0.3183 acc 0.858 | val loss 0.3807 acc 0.859 *
[resnet18 trial15] Epoch  13/100 | LR: 5.70e-04 | train loss 0.3197 acc 0.861 | val loss 0.3540 acc 0.880 *
[resnet18 trial15] Epoch  14/100 | LR: 5.70e-04 | train loss 0.2475 acc 0.885 | val loss 0.4245 acc 0.856
[resnet18 trial15] Epoch  15/100 | LR: 5.70e-04 | train loss 0.2444 acc 0.882 | val loss 0.4060 acc 0.856
[resnet18 trial15] Epoch  16/100 | LR: 5.70e-05 | train loss 0.2269 acc 0.894 | val loss 0.3570 acc 0.871
[resnet18 trial15] Epoch  17/100 | LR: 5.70e-05 | train loss 0.2354 acc 0.904 | val loss 0.3674 acc 0.871
[resnet18 trial15] Epoch  18/100 | LR: 5.70e-05 | train loss 0.2064 acc 0.905 | val loss 0.3652 acc 0.863
[resnet18 trial15] Epoch  19/100 | LR: 5.70e-05 | train loss 0.1630 acc 0.928 | val loss 0.3369 acc 0.873 *
[resnet18 trial15] Epoch  20/100 | LR: 5.70e-05 | train loss 0.1546 acc 0.928 | val loss 0.3580 acc 0.876
[resnet18 trial15] Epoch  21/100 | LR: 5.70e-05 | train loss 0.1359 acc 0.938 | val loss 0.3288 acc 0.888 *
[resnet18 trial15] Epoch  22/100 | LR: 5.70e-05 | train loss 0.1193 acc 0.940 | val loss 0.3253 acc 0.880 *
[resnet18 trial15] Epoch  23/100 | LR: 5.70e-05 | train loss 0.1277 acc 0.940 | val loss 0.3325 acc 0.883
[resnet18 trial15] Epoch  24/100 | LR: 5.70e-05 | train loss 0.1127 acc 0.943 | val loss 0.3473 acc 0.885
[resnet18 trial15] Epoch  25/100 | LR: 5.70e-05 | train loss 0.1120 acc 0.940 | val loss 0.3512 acc 0.885
[resnet18 trial15] Epoch  26/100 | LR: 5.70e-05 | train loss 0.1073 acc 0.944 | val loss 0.3374 acc 0.885
[resnet18 trial15] Epoch  27/100 | LR: 5.70e-05 | train loss 0.0990 acc 0.954 | val loss 0.3399 acc 0.883
[resnet18 trial15] Epoch  28/100 | LR: 5.70e-05 | train loss 0.1063 acc 0.957 | val loss 0.3516 acc 0.876
[resnet18 trial15] Epoch  29/100 | LR: 5.70e-05 | train loss 0.0976 acc 0.957 | val loss 0.3276 acc 0.893
[resnet18 trial15] Epoch  30/100 | LR: 5.70e-05 | train loss 0.0801 acc 0.964 | val loss 0.3582 acc 0.878
[resnet18 trial15] Epoch  31/100 | LR: 5.70e-05 | train loss 0.0758 acc 0.968 | val loss 0.3665 acc 0.876
[resnet18 trial15] Epoch  32/100 | LR: 5.70e-06 | train loss 0.0816 acc 0.954 | val loss 0.3888 acc 0.873

[resnet18 trial15] No val loss improvement for 10 epochs — stopping early at epoch 32.

[resnet18 trial15] Restored best checkpoint (val loss = 0.3253)
[10:24:44] [resnet18] trial 15 finished: best val_acc=0.8805 (at val_loss=0.3253)
[I 2026-09-22 10:24:44,122] Trial 15 finished with value: 0.8804878048780488 and parameters: {'hidden_layers': 1, 'neurons': 512, 'lr': 0.0005703335429727152, 'beta1': 0.963246355240197, 'step_size': 16, 'batch_size': 96}. Best is trial 11 with value: 0.8926829268292683.
[10:24:44] [resnet18] trial 16: H=2 N=2048 lr=1.35e-04 beta1=0.900 step_size=21 batch_size=96 (micro_batch=16, accum_steps=6)
[resnet18 trial16] Using gradient accumulation: 6 micro-batches per optimizer step (effective batch size ≈ micro_batch x 6).
[resnet18 trial16] Epoch   1/100 | LR: 1.35e-04 | train loss 1.0671 acc 0.530 | val loss 0.5673 acc 0.771 *
[resnet18 trial16] Epoch   2/100 | LR: 1.35e-04 | train loss 0.6260 acc 0.726 | val loss 0.5210 acc 0.793 *
[resnet18 trial16] Epoch   3/100 | LR: 1.35e-04 | train loss 0.4715 acc 0.788 | val loss 0.4272 acc 0.820 *
[resnet18 trial16] Epoch   4/100 | LR: 1.35e-04 | train loss 0.4373 acc 0.801 | val loss 0.4636 acc 0.810
[resnet18 trial16] Epoch   5/100 | LR: 1.35e-04 | train loss 0.4071 acc 0.807 | val loss 0.3981 acc 0.854 *
[resnet18 trial16] Epoch   6/100 | LR: 1.35e-04 | train loss 0.3487 acc 0.852 | val loss 0.4275 acc 0.837
[resnet18 trial16] Epoch   7/100 | LR: 1.35e-04 | train loss 0.3081 acc 0.863 | val loss 0.4679 acc 0.812
[resnet18 trial16] Epoch   8/100 | LR: 1.35e-04 | train loss 0.2764 acc 0.863 | val loss 0.3759 acc 0.861 *
[resnet18 trial16] Epoch   9/100 | LR: 1.35e-04 | train loss 0.2629 acc 0.889 | val loss 0.3582 acc 0.859 *
[resnet18 trial16] Epoch  10/100 | LR: 1.35e-04 | train loss 0.2442 acc 0.885 | val loss 0.4092 acc 0.839
[resnet18 trial16] Epoch  11/100 | LR: 1.35e-04 | train loss 0.2356 acc 0.894 | val loss 0.4045 acc 0.861
[resnet18 trial16] Epoch  12/100 | LR: 1.35e-04 | train loss 0.2158 acc 0.893 | val loss 0.4317 acc 0.846
[resnet18 trial16] Epoch  13/100 | LR: 1.35e-04 | train loss 0.2042 acc 0.895 | val loss 0.4645 acc 0.824
[resnet18 trial16] Epoch  14/100 | LR: 1.35e-04 | train loss 0.2095 acc 0.918 | val loss 0.3894 acc 0.861
[resnet18 trial16] Epoch  15/100 | LR: 1.35e-04 | train loss 0.1812 acc 0.916 | val loss 0.4468 acc 0.854
[resnet18 trial16] Epoch  16/100 | LR: 1.35e-04 | train loss 0.1643 acc 0.917 | val loss 0.4626 acc 0.863
[resnet18 trial16] Epoch  17/100 | LR: 1.35e-04 | train loss 0.1266 acc 0.939 | val loss 0.4805 acc 0.849
[resnet18 trial16] Epoch  18/100 | LR: 1.35e-04 | train loss 0.1619 acc 0.912 | val loss 0.3895 acc 0.868
[resnet18 trial16] Epoch  19/100 | LR: 1.35e-04 | train loss 0.1196 acc 0.952 | val loss 0.4827 acc 0.856

[resnet18 trial16] No val loss improvement for 10 epochs — stopping early at epoch 19.

[resnet18 trial16] Restored best checkpoint (val loss = 0.3582)
[10:26:20] [resnet18] trial 16 finished: best val_acc=0.8585 (at val_loss=0.3582)
[I 2026-09-22 10:26:20,089] Trial 16 finished with value: 0.8585365853658536 and parameters: {'hidden_layers': 2, 'neurons': 2048, 'lr': 0.0001350791618793459, 'beta1': 0.8995418200342938, 'step_size': 21, 'batch_size': 96}. Best is trial 11 with value: 0.8926829268292683.
[10:26:20] [resnet18] trial 17: H=2 N=2048 lr=2.42e-04 beta1=0.663 step_size=6 batch_size=96 (micro_batch=16, accum_steps=6)
[resnet18 trial17] Using gradient accumulation: 6 micro-batches per optimizer step (effective batch size ≈ micro_batch x 6).
[resnet18 trial17] Epoch   1/100 | LR: 2.42e-04 | train loss 0.9849 acc 0.579 | val loss 0.6195 acc 0.737 *
[resnet18 trial17] Epoch   2/100 | LR: 2.42e-04 | train loss 0.6286 acc 0.725 | val loss 0.4750 acc 0.800 *
[resnet18 trial17] Epoch   3/100 | LR: 2.42e-04 | train loss 0.5569 acc 0.747 | val loss 0.4956 acc 0.785
[resnet18 trial17] Epoch   4/100 | LR: 2.42e-04 | train loss 0.4885 acc 0.780 | val loss 0.4391 acc 0.807 *
[resnet18 trial17] Epoch   5/100 | LR: 2.42e-04 | train loss 0.3946 acc 0.827 | val loss 0.4082 acc 0.861 *
[resnet18 trial17] Epoch   6/100 | LR: 2.42e-05 | train loss 0.3828 acc 0.832 | val loss 0.5311 acc 0.783
[resnet18 trial17] Epoch   7/100 | LR: 2.42e-05 | train loss 0.2717 acc 0.869 | val loss 0.3877 acc 0.854 *
[resnet18 trial17] Epoch   8/100 | LR: 2.42e-05 | train loss 0.2344 acc 0.895 | val loss 0.3741 acc 0.856 *
[resnet18 trial17] Epoch   9/100 | LR: 2.42e-05 | train loss 0.2277 acc 0.894 | val loss 0.3573 acc 0.859 *
[resnet18 trial17] Epoch  10/100 | LR: 2.42e-05 | train loss 0.2011 acc 0.902 | val loss 0.3706 acc 0.854
[resnet18 trial17] Epoch  11/100 | LR: 2.42e-05 | train loss 0.1799 acc 0.913 | val loss 0.3352 acc 0.876 *
[resnet18 trial17] Epoch  12/100 | LR: 2.42e-06 | train loss 0.1609 acc 0.925 | val loss 0.3465 acc 0.873
[resnet18 trial17] Epoch  13/100 | LR: 2.42e-06 | train loss 0.2075 acc 0.895 | val loss 0.3492 acc 0.883
[resnet18 trial17] Epoch  14/100 | LR: 2.42e-06 | train loss 0.1624 acc 0.925 | val loss 0.3459 acc 0.873
[resnet18 trial17] Epoch  15/100 | LR: 2.42e-06 | train loss 0.1549 acc 0.930 | val loss 0.3500 acc 0.871
[resnet18 trial17] Epoch  16/100 | LR: 2.42e-06 | train loss 0.1659 acc 0.924 | val loss 0.3526 acc 0.868
[resnet18 trial17] Epoch  17/100 | LR: 2.42e-06 | train loss 0.1675 acc 0.915 | val loss 0.3435 acc 0.868
[resnet18 trial17] Epoch  18/100 | LR: 2.42e-07 | train loss 0.1827 acc 0.923 | val loss 0.3420 acc 0.863
[resnet18 trial17] Epoch  19/100 | LR: 2.42e-07 | train loss 0.1632 acc 0.922 | val loss 0.3530 acc 0.859
[resnet18 trial17] Epoch  20/100 | LR: 2.42e-07 | train loss 0.1724 acc 0.920 | val loss 0.3435 acc 0.868
[resnet18 trial17] Epoch  21/100 | LR: 2.42e-07 | train loss 0.1573 acc 0.923 | val loss 0.3541 acc 0.871

[resnet18 trial17] No val loss improvement for 10 epochs — stopping early at epoch 21.

[resnet18 trial17] Restored best checkpoint (val loss = 0.3352)
[10:28:05] [resnet18] trial 17 finished: best val_acc=0.8756 (at val_loss=0.3352)
[I 2026-09-22 10:28:05,833] Trial 17 finished with value: 0.875609756097561 and parameters: {'hidden_layers': 2, 'neurons': 2048, 'lr': 0.0002424934853228375, 'beta1': 0.6633508490066782, 'step_size': 6, 'batch_size': 96}. Best is trial 11 with value: 0.8926829268292683.
[10:28:05] [resnet18] trial 18: H=3 N=2048 lr=2.00e-04 beta1=0.771 step_size=14 batch_size=16 (micro_batch=16, accum_steps=1)
[resnet18 trial18] Epoch   1/100 | LR: 2.00e-04 | train loss 0.9504 acc 0.573 | val loss 0.7278 acc 0.702 *
[resnet18 trial18] Epoch   2/100 | LR: 2.00e-04 | train loss 0.7616 acc 0.661 | val loss 0.6037 acc 0.783 *
[resnet18 trial18] Epoch   3/100 | LR: 2.00e-04 | train loss 0.6956 acc 0.702 | val loss 0.9009 acc 0.661
[resnet18 trial18] Epoch   4/100 | LR: 2.00e-04 | train loss 0.6991 acc 0.702 | val loss 0.5476 acc 0.780 *
[resnet18 trial18] Epoch   5/100 | LR: 2.00e-04 | train loss 0.5754 acc 0.760 | val loss 0.4695 acc 0.829 *
[resnet18 trial18] Epoch   6/100 | LR: 2.00e-04 | train loss 0.5589 acc 0.777 | val loss 0.6454 acc 0.759
[resnet18 trial18] Epoch   7/100 | LR: 2.00e-04 | train loss 0.4901 acc 0.801 | val loss 0.5383 acc 0.805
[resnet18 trial18] Epoch   8/100 | LR: 2.00e-04 | train loss 0.5013 acc 0.793 | val loss 0.4447 acc 0.824 *
[resnet18 trial18] Epoch   9/100 | LR: 2.00e-04 | train loss 0.4467 acc 0.816 | val loss 0.6015 acc 0.800
[resnet18 trial18] Epoch  10/100 | LR: 2.00e-04 | train loss 0.4342 acc 0.831 | val loss 0.5322 acc 0.783
[I 2026-09-22 10:28:56,438] Trial 18 pruned. 
[10:28:56] [resnet18] trial 19: H=3 N=512 lr=1.02e-03 beta1=0.873 step_size=24 batch_size=96 (micro_batch=16, accum_steps=6)
[resnet18 trial19] Using gradient accumulation: 6 micro-batches per optimizer step (effective batch size ≈ micro_batch x 6).
[resnet18 trial19] Epoch   1/100 | LR: 1.02e-03 | train loss 1.1100 acc 0.473 | val loss 0.8846 acc 0.617 *
[resnet18 trial19] Epoch   2/100 | LR: 1.02e-03 | train loss 0.8824 acc 0.600 | val loss 0.7358 acc 0.678 *
[resnet18 trial19] Epoch   3/100 | LR: 1.02e-03 | train loss 0.8061 acc 0.679 | val loss 0.8339 acc 0.663
[resnet18 trial19] Epoch   4/100 | LR: 1.02e-03 | train loss 0.7064 acc 0.706 | val loss 0.7884 acc 0.710
[resnet18 trial19] Epoch   5/100 | LR: 1.02e-03 | train loss 0.7008 acc 0.718 | val loss 0.6774 acc 0.751 *
[I 2026-09-22 10:29:21,759] Trial 19 pruned. 
[10:29:21] === resnet18 done: 14 completed, 6 pruned. Best trial #11: val_acc=0.8927 params={'hidden_layers': 2, 'neurons': 2048, 'lr': 0.0003878507329493426, 'beta1': 0.6107516885033067, 'step_size': 12, 'batch_size': 96} ===
[10:29:21] Saved tuned hyperparameters for resnet18 to tuned_hyperparams.json
[10:29:21] [resnet18] finished in 53.1 min
[10:29:21] === Starting tuning for efficientnet_b0: 20 trials, img_size=(224, 224) ===
[I 2026-09-22 10:29:21,761] A new study created in memory with name: efficientnet_b0_tune
[10:29:21] [efficientnet_b0] trial 0: H=1 N=512 lr=2.92e-03 beta1=0.800 step_size=30 batch_size=16 (micro_batch=16, accum_steps=1)
[efficientnet_b0 trial0] Epoch   1/100 | LR: 2.92e-03 | train loss 1.3582 acc 0.401 | val loss 1.2124 acc 0.405 *
[efficientnet_b0 trial0] Epoch   2/100 | LR: 2.92e-03 | train loss 1.1902 acc 0.471 | val loss 1.1445 acc 0.434 *
